uniqueid,Age_partner_man,DOB_partner_man,bazi_man,Marriage_duration,man日干,year_of_marriage,Year_marriage_ganzhi,man日支同年支,man日支六沖,man日支六合,man流年天干十神,man流年地支十神,man財透干,man財得地,man日干五合,man日柱天地合,man流年雙體財,man日干支關係,man日支半三合,man日支半三會局,man日支暗合,countScore
3521,29.0,1982-07-11,"['壬', '戌', '丁', '未', '乙', '未', '丙', '子']",7.0,乙,2005,乙酉,False,False,False,比肩,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
3529,28.0,1977-04-22,"['丁', '巳', '甲', '辰', '己', '酉', '甲', '子']",7.0,己,1998,戊寅,False,False,False,劫財,正官,False,False,False,False,False,日干生日支,False,False,False,0
3536,63.0,1946-03-23,"['丙', '戌', '辛', '卯', '丙', '申', '戊', '子']",35.0,丙,1973,癸丑,False,False,False,正官,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
3539,30.0,1979-09-05,"['己', '未', '壬', '申', '乙', '亥', '丙', '子']",5.0,乙,2004,甲申,False,False,False,劫財,正官,False,False,False,False,False,日支生日干,False,False,False,0
3541,36.0,1974-09-16,"['甲', '寅', '癸', '酉', '庚', '申', '丙', '子']",10.0,庚,2002,壬午,False,False,False,食神,七殺,False,False,False,False,False,比和,False,False,False,0
3545,39.0,1961-12-07,"['辛', '丑', '庚', '子', '甲', '戌', '甲', '子']",5.0,甲,1996,丙子,False,False,False,食神,正印,False,False,False,False,False,日干剋日支,False,False,False,0
3550,27.0,1978-12-23,"['戊', '午', '甲', '子', '己', '未', '甲', '子']",2.0,己,2000,庚辰,False,False,False,傷官,劫財,False,False,False,False,False,比和,False,False,False,0
3553,25.0,1988-04-21,"['戊', '辰', '丙', '辰', '丙', '午', '戊', '子']",4.0,丙,2009,己丑,False,False,False,傷官,傷官,False,False,False,False,False,比和,False,False,False,0
3563,44.0,1966-05-09,"['丙', '午', '癸', '巳', '戊', '辰', '壬', '子']",25.0,戊,1985,乙丑,False,False,False,正官,劫財,False,False,False,False,False,比和,False,False,False,0
3564,34.0,1975-11-23,"['乙', '卯', '丁', '亥', '癸', '酉', '壬', '子']",14.0,癸,1995,乙亥,False,False,False,食神,劫財,False,False,False,False,False,日支生日干,False,False,False,0
3567,35.0,1967-07-04,"['丁', '未', '丙', '午', '己', '巳', '甲', '子']",4.0,己,1987,丁卯,False,False,False,偏印,七殺,False,False,False,False,False,日支生日干,False,False,False,0
3570,64.0,1940-09-20,"['庚', '辰', '乙', '酉', '丙', '寅', '戊', '子']",32.0,丙,1973,癸丑,False,False,False,正官,傷官,False,False,False,False,False,日支生日干,False,False,False,0
3573,31.0,1978-04-22,"['戊', '午', '丙', '辰', '甲', '寅', '甲', '子']",4.0,甲,2005,乙酉,False,False,False,劫財,正官,False,False,False,False,False,比和,False,False,False,0
3574,43.0,1967-02-25,"['丁', '未', '壬', '寅', '庚', '申', '丙', '子']",20.0,庚,1990,庚午,False,False,False,比肩,七殺,False,False,False,False,False,比和,False,False,False,0
3575,63.0,1950-02-03,"['己', '丑', '丁', '丑', '己', '巳', '甲', '子']",27.0,己,1986,丙寅,False,False,False,正印,正官,False,False,False,False,False,日支生日干,False,False,False,0
3576,43.0,1969-11-23,"['己', '酉', '乙', '亥', '壬', '寅', '庚', '子']",4.0,壬,2003,癸未,False,False,False,劫財,正官,False,False,False,False,False,日干生日支,False,False,False,0
3582,31.0,1977-04-25,"['丁', '巳', '甲', '辰', '壬', '子', '庚', '子']",3.0,壬,2005,乙酉,False,False,False,傷官,正印,False,False,False,False,False,比和,False,False,False,0
3585,49.0,1961-10-18,"['辛', '丑', '戊', '戌', '甲', '申', '甲', '子']",27.0,甲,1983,癸亥,False,False,False,正印,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
3590,42.0,1966-01-23,"['乙', '巳', '己', '丑', '壬', '午', '庚', '子']",22.0,壬,1985,乙丑,False,False,False,傷官,正官,False,False,False,False,False,日干剋日支,False,False,False,0
3605,32.0,1979-03-30,"['己', '未', '丁', '卯', '丙', '申', '戊', '子']",2.0,丙,2009,己丑,False,False,False,傷官,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
3618,43.0,1965-04-16,"['乙', '巳', '庚', '辰', '庚', '子', '丙', '子']",8.0,庚,1991,辛未,False,False,False,劫財,正印,False,False,False,False,False,日干生日支,False,False,False,0
3627,32.0,1978-05-19,"['戊', '午', '丁', '巳', '辛', '巳', '戊', '子']",2.0,辛,2008,戊子,False,False,False,正印,食神,False,False,False,False,False,日支剋日干,False,False,False,0
3638,45.0,1963-05-23,"['癸', '卯', '丁', '巳', '丙', '寅', '戊', '子']",15.0,丙,1984,甲子,False,False,False,偏印,正官,False,False,False,False,False,日支生日干,False,False,False,0
3650,40.0,1963-03-12,"['癸', '卯', '乙', '卯', '甲', '寅', '甲', '子']",10.0,甲,1993,癸酉,False,False,False,正印,正官,False,False,False,False,False,比和,False,False,False,0
3664,50.0,1950-01-11,"['己', '丑', '丁', '丑', '丙', '午', '戊', '子']",12.0,丙,1987,丁卯,False,False,False,劫財,正印,False,False,False,False,False,比和,False,False,False,0
3665,59.0,1941-09-19,"['辛', '巳', '丁', '酉', '庚', '午', '丙', '子']",32.0,庚,1969,己酉,False,False,False,正印,劫財,False,False,False,False,False,日支剋日干,False,False,False,0
3666,28.0,1973-03-23,"['癸', '丑', '乙', '卯', '戊', '午', '壬', '子']",3.0,戊,1997,丁丑,False,False,False,正印,劫財,False,False,False,False,False,日支生日干,False,False,False,0
3672,35.0,1966-01-31,"['乙', '巳', '己', '丑', '庚', '寅', '丙', '子']",12.0,庚,1989,己巳,False,False,False,正印,正官,False,False,False,False,False,日干剋日支,False,False,False,0
3673,53.0,1948-04-10,"['戊', '子', '丙', '辰', '乙', '丑', '丙', '子']",26.0,乙,1975,乙卯,False,False,False,比肩,比肩,False,False,False,False,False,日干剋日支,False,False,False,0
3675,44.0,1960-02-18,"['庚', '子', '戊', '寅', '丙', '子', '戊', '子']",16.0,丙,1987,丁卯,False,False,False,劫財,正印,False,False,False,False,False,日支剋日干,False,False,False,0
3676,39.0,1967-11-25,"['丁', '未', '辛', '亥', '癸', '巳', '壬', '子']",7.0,癸,2000,庚辰,False,False,False,正印,正官,False,False,False,False,False,日干剋日支,False,False,False,0
3677,50.0,1956-09-18,"['丙', '申', '丁', '酉', '戊', '子', '壬', '子']",14.0,戊,1986,丙寅,False,False,False,偏印,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
3679,50.0,1956-12-15,"['丙', '申', '庚', '子', '丙', '辰', '戊', '子']",24.0,丙,1979,己未,False,False,False,傷官,傷官,False,False,False,False,False,日干生日支,False,False,False,0
3686,41.0,1960-09-11,"['庚', '子', '乙', '酉', '壬', '寅', '庚', '子']",7.0,壬,1985,乙丑,False,False,False,傷官,正官,False,False,False,False,False,日干生日支,False,False,False,0
3695,41.0,1971-05-09,"['辛', '亥', '癸', '巳', '甲', '午', '甲', '子']",7.0,甲,2005,乙酉,False,False,False,劫財,正官,False,False,False,False,False,日干生日支,False,False,False,0
3696,36.0,1976-11-01,"['丙', '辰', '戊', '戌', '丁', '巳', '庚', '子']",9.0,丁,1994,甲戌,False,False,False,正印,傷官,False,False,False,False,False,比和,False,False,False,0
3699,25.0,1979-09-14,"['己', '未', '癸', '酉', '甲', '申', '甲', '子']",3.0,甲,2002,壬午,False,False,False,偏印,食神,False,False,False,False,False,日支剋日干,False,False,False,0
3702,50.0,1956-04-03,"['丙', '申', '辛', '卯', '庚', '子', '丙', '子']",,庚,1979,己未,False,False,False,正印,正印,False,False,False,False,False,日干生日支,False,False,False,0
3705,34.0,1977-03-24,"['丁', '巳', '癸', '卯', '庚', '辰', '丙', '子']",7.0,庚,2001,辛巳,False,False,False,劫財,正官,False,False,False,False,False,日支生日干,False,False,False,0
3707,63.0,1942-12-05,"['壬', '午', '辛', '亥', '壬', '辰', '庚', '子']",33.0,壬,1973,癸丑,False,False,False,劫財,正官,False,False,False,False,False,日支剋日干,False,False,False,0
3709,45.0,1962-03-27,"['壬', '寅', '癸', '卯', '甲', '子', '甲', '子']",20.0,甲,1987,丁卯,False,False,False,傷官,劫財,False,False,False,False,False,日支生日干,False,False,False,0
3712,42.0,1966-08-13,"['丙', '午', '丙', '申', '甲', '辰', '甲', '子']",12.0,甲,1995,乙亥,False,False,False,劫財,偏印,False,False,False,False,False,日干剋日支,False,False,False,0
3713,22.0,1986-10-30,"['丙', '寅', '戊', '戌', '丁', '未', '庚', '子']",3.0,丁,2006,丙戌,False,False,False,劫財,傷官,False,False,False,False,False,日干生日支,False,False,False,0
3714,35.0,1978-07-04,"['戊', '午', '戊', '午', '丁', '卯', '庚', '子']",4.0,丁,2009,己丑,False,False,False,食神,食神,False,False,False,False,False,日支生日干,False,False,False,0
3717,44.0,1957-02-10,"['丁', '酉', '壬', '寅', '癸', '丑', '壬', '子']",25.0,癸,1975,乙卯,False,False,False,食神,食神,False,False,False,False,False,日支剋日干,False,False,False,0
3720,44.0,1959-11-14,"['己', '亥', '乙', '亥', '庚', '子', '丙', '子']",9.0,庚,1981,辛酉,False,False,False,劫財,劫財,False,False,False,False,False,日干生日支,False,False,False,0
3722,58.0,1953-07-13,"['癸', '巳', '己', '未', '乙', '丑', '丙', '子']",35.0,乙,1975,乙卯,False,False,False,比肩,比肩,False,False,False,False,False,日干剋日支,False,False,False,0
3724,27.0,1986-05-24,"['丙', '寅', '癸', '巳', '戊', '辰', '壬', '子']",4.0,戊,2009,己丑,False,False,False,劫財,劫財,False,False,False,False,False,比和,False,False,False,0
3725,35.0,1967-05-09,"['丁', '未', '乙', '巳', '癸', '酉', '壬', '子']",9.0,癸,1991,辛未,False,False,False,偏印,七殺,False,False,False,False,False,日支生日干,False,False,False,0
3726,37.0,1965-03-26,"['乙', '巳', '己', '卯', '己', '卯', '甲', '子']",13.0,己,1989,己巳,False,False,False,比肩,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
3728,45.0,1957-08-17,"['丁', '酉', '戊', '申', '辛', '酉', '戊', '子']",19.0,辛,1983,癸亥,False,False,False,食神,傷官,False,False,False,False,False,比和,False,False,False,0
3737,40.0,1971-09-28,"['辛', '亥', '丁', '酉', '丙', '辰', '戊', '子']",14.0,丙,1997,丁丑,False,False,False,劫財,傷官,False,False,False,False,False,日干生日支,False,False,False,0
3739,42.0,1969-09-20,"['己', '酉', '癸', '酉', '戊', '戌', '壬', '子']",20.0,戊,1991,辛未,False,False,False,傷官,劫財,False,False,False,False,False,比和,False,False,False,0
3741,41.0,1959-02-04,"['己', '亥', '丙', '寅', '丁', '巳', '庚', '子']",13.0,丁,1987,丁卯,False,False,False,比肩,偏印,False,False,False,False,False,比和,False,False,False,0
3750,39.0,1964-01-19,"['癸', '卯', '乙', '丑', '丁', '卯', '庚', '子']",6.0,丁,1996,丙子,False,False,False,劫財,七殺,False,False,False,False,False,日支生日干,False,False,False,0
3751,33.0,1970-05-06,"['庚', '戌', '辛', '巳', '丙', '戌', '戊', '子']",8.0,丙,1995,乙亥,False,False,False,正印,七殺,False,False,False,False,False,日干生日支,False,False,False,0
3760,40.0,1973-01-24,"['壬', '子', '癸', '丑', '庚', '申', '丙', '子']",10.0,庚,2003,癸未,False,False,False,傷官,正印,False,False,False,False,False,比和,False,False,False,0
3764,27.0,1976-12-30,"['丙', '辰', '庚', '子', '丙', '辰', '戊', '子']",6.0,丙,1997,丁丑,False,False,False,劫財,傷官,False,False,False,False,False,日干生日支,False,False,False,0
3765,43.0,1963-05-23,"['癸', '卯', '丁', '巳', '丙', '寅', '戊', '子']",18.0,丙,1989,己巳,False,False,False,傷官,劫財,False,False,False,False,False,日支生日干,False,False,False,0
3775,25.0,1979-07-31,"['己', '未', '辛', '未', '己', '亥', '甲', '子']",4.0,己,2000,庚辰,False,False,False,傷官,劫財,False,False,False,False,False,日干剋日支,False,False,False,0
3783,42.0,1970-09-11,"['庚', '戌', '乙', '酉', '甲', '午', '甲', '子']",8.0,甲,2004,甲申,False,False,False,比肩,七殺,False,False,False,False,False,日干生日支,False,False,False,0
3786,44.0,1959-09-15,"['己', '亥', '癸', '酉', '庚', '子', '丙', '子']",25.0,庚,1979,己未,False,False,False,正印,正印,False,False,False,False,False,日干生日支,False,False,False,0
3787,39.0,1964-08-05,"['甲', '辰', '辛', '未', '丙', '戌', '戊', '子']",7.0,丙,1997,丁丑,False,False,False,劫財,傷官,False,False,False,False,False,日干生日支,False,False,False,0
3790,62.0,1946-03-28,"['丙', '戌', '辛', '卯', '辛', '丑', '戊', '子']",37.0,辛,1970,庚戌,False,False,False,劫財,正印,False,False,False,False,False,日支生日干,False,False,False,0
3794,43.0,1970-12-19,"['庚', '戌', '戊', '子', '癸', '酉', '壬', '子']",20.0,癸,1991,辛未,False,False,False,偏印,七殺,False,False,False,False,False,日支生日干,False,False,False,0
3795,37.0,1977-03-02,"['丁', '巳', '壬', '寅', '戊', '午', '壬', '子']",9.0,戊,2004,甲申,False,False,False,七殺,食神,False,False,False,False,False,日支生日干,False,False,False,0
3798,36.0,1967-06-15,"['丁', '未', '丙', '午', '庚', '戌', '丙', '子']",13.0,庚,1989,己巳,False,False,False,正印,正官,False,False,False,False,False,日支生日干,False,False,False,0
3800,34.0,1971-12-01,"['辛', '亥', '己', '亥', '庚', '申', '丙', '子']",7.0,庚,1997,丁丑,False,False,False,正官,正印,False,False,False,False,False,比和,False,False,False,0
3806,55.0,1953-06-12,"['癸', '巳', '戊', '午', '甲', '午', '甲', '子']",27.0,甲,1980,庚申,False,False,False,七殺,七殺,False,False,False,False,False,日干生日支,False,False,False,0
3812,54.0,1957-11-20,"['丁', '酉', '辛', '亥', '丙', '申', '戊', '子']",27.0,丙,1985,乙丑,False,False,False,正印,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
3817,45.0,1955-06-15,"['乙', '未', '壬', '午', '丁', '未', '庚', '子']",4.0,丁,1996,丙子,False,False,False,劫財,七殺,False,False,False,False,False,日干生日支,False,False,False,0
3819,38.0,1965-09-10,"['乙', '巳', '乙', '酉', '丁', '卯', '庚', '子']",7.0,丁,1996,丙子,False,False,False,劫財,七殺,False,False,False,False,False,日支生日干,False,False,False,0
3828,29.0,1980-05-06,"['庚', '申', '辛', '巳', '己', '卯', '甲', '子']",8.0,己,2001,辛巳,False,False,False,食神,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
3832,36.0,1974-12-31,"['甲', '寅', '丙', '子', '丙', '午', '戊', '子']",8.0,丙,1997,丁丑,False,False,False,劫財,傷官,False,False,False,False,False,比和,False,False,False,0
3836,51.0,1949-12-28,"['己', '丑', '丙', '子', '壬', '辰', '庚', '子']",22.0,壬,1979,己未,False,False,False,正官,正官,False,False,False,False,False,日支剋日干,False,False,False,0
3842,47.0,1960-12-20,"['庚', '子', '戊', '子', '壬', '午', '庚', '子']",20.0,壬,1988,戊辰,False,False,False,七殺,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
3844,49.0,1962-04-15,"['壬', '寅', '甲', '辰', '癸', '未', '壬', '子']",30.0,癸,1981,辛酉,False,False,False,偏印,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
3846,49.0,1963-08-23,"['癸', '卯', '庚', '申', '戊', '戌', '壬', '子']",27.0,戊,1985,乙丑,False,False,False,正官,劫財,False,False,False,False,False,比和,False,False,False,0
3850,40.0,1973-07-29,"['癸', '丑', '己', '未', '丙', '寅', '戊', '子']",16.0,丙,1997,丁丑,False,False,False,劫財,傷官,False,False,False,False,False,日支生日干,False,False,False,0
3853,49.0,1955-05-25,"['乙', '未', '辛', '巳', '丙', '戌', '戊', '子']",26.0,丙,1977,丁巳,False,False,False,劫財,劫財,False,False,False,False,False,日干生日支,False,False,False,0
3858,37.0,1974-04-12,"['甲', '寅', '戊', '辰', '癸', '未', '壬', '子']",17.0,癸,1994,甲戌,False,False,False,傷官,正官,False,False,False,False,False,日支剋日干,False,False,False,0
3861,34.0,1970-08-23,"['庚', '戌', '甲', '申', '乙', '亥', '丙', '子']",11.0,乙,1992,壬申,False,False,False,正印,正官,False,False,False,False,False,日支生日干,False,False,False,0
3869,31.0,1983-06-23,"['癸', '亥', '戊', '午', '壬', '午', '庚', '子']",5.0,壬,2009,己丑,False,False,False,正官,正官,False,False,False,False,False,日干剋日支,False,False,False,0
3874,30.0,1972-06-08,"['壬', '子', '丙', '午', '庚', '午', '丙', '子']",10.0,庚,1992,壬申,False,False,False,食神,比肩,False,False,False,False,False,日支剋日干,False,False,False,0
3888,25.0,1984-10-08,"['甲', '子', '甲', '戌', '乙', '亥', '丙', '子']",3.0,乙,2004,甲申,False,False,False,劫財,正官,False,False,False,False,False,日支生日干,False,False,False,0
3902,30.0,1971-08-09,"['辛', '亥', '丙', '申', '丙', '寅', '戊', '子']",5.0,丙,1996,丙子,False,False,False,比肩,正官,False,False,False,False,False,日支生日干,False,False,False,0
3906,45.0,1961-10-03,"['辛', '丑', '丁', '酉', '己', '巳', '甲', '子']",19.0,己,1986,丙寅,False,False,False,正印,正官,False,False,False,False,False,日支生日干,False,False,False,0
3913,38.0,1966-01-29,"['乙', '巳', '己', '丑', '戊', '子', '壬', '子']",16.0,戊,1987,丁卯,False,False,False,正印,正官,False,False,False,False,False,日干剋日支,False,False,False,0
3915,33.0,1972-06-28,"['壬', '子', '丙', '午', '庚', '寅', '丙', '子']",3.0,庚,2001,辛巳,False,False,False,劫財,正官,False,False,False,False,False,日干剋日支,False,False,False,0
3917,48.0,1963-01-26,"['壬', '寅', '癸', '丑', '己', '巳', '甲', '子']",18.0,己,1987,丁卯,False,False,False,偏印,七殺,False,False,False,False,False,日支生日干,False,False,False,0
3918,36.0,1974-05-13,"['甲', '寅', '己', '巳', '甲', '寅', '甲', '子']",5.0,甲,2005,乙酉,False,False,False,劫財,正官,False,False,False,False,False,比和,False,False,False,0
3920,30.0,1973-03-21,"['癸', '丑', '乙', '卯', '丙', '辰', '戊', '子']",6.0,丙,1997,丁丑,False,False,False,劫財,傷官,False,False,False,False,False,日干生日支,False,False,False,0
3922,29.0,1975-08-07,"['乙', '卯', '癸', '未', '乙', '酉', '丙', '子']",9.0,乙,1996,丙子,False,False,False,傷官,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
3924,30.0,1978-03-02,"['戊', '午', '甲', '寅', '癸', '亥', '壬', '子']",2.0,癸,2005,乙酉,False,False,False,食神,偏印,False,False,False,False,False,比和,False,False,False,0
3927,27.0,1986-06-27,"['丙', '寅', '甲', '午', '壬', '寅', '庚', '子']",9.0,壬,2005,乙酉,False,False,False,傷官,正印,False,False,False,False,False,日干生日支,False,False,False,0
3928,35.0,1964-12-19,"['甲', '辰', '丙', '子', '壬', '寅', '庚', '子']",8.0,壬,1991,辛未,False,False,False,正印,正官,False,False,False,False,False,日干生日支,False,False,False,0
3933,31.0,1972-02-02,"['辛', '亥', '辛', '丑', '癸', '亥', '壬', '子']",3.0,癸,2000,庚辰,False,False,False,正印,正官,False,False,False,False,False,比和,False,False,False,0
3937,45.0,1962-11-23,"['壬', '寅', '辛', '亥', '乙', '丑', '丙', '子']",21.0,乙,1987,丁卯,False,False,False,食神,比肩,False,False,False,False,False,日干剋日支,False,False,False,0
3938,46.0,1962-03-10,"['壬', '寅', '癸', '卯', '丁', '未', '庚', '子']",20.0,丁,1986,丙寅,False,False,False,劫財,正印,False,False,False,False,False,日干生日支,False,False,False,0
3940,46.0,1964-12-29,"['甲', '辰', '丙', '子', '壬', '子', '庚', '子']",6.0,壬,2005,乙酉,False,False,False,傷官,正印,False,False,False,False,False,比和,False,False,False,0
3945,44.0,1968-12-04,"['戊', '申', '癸', '亥', '戊', '申', '壬', '子']",4.0,戊,2009,己丑,False,False,False,劫財,劫財,False,False,False,False,False,日干生日支,False,False,False,0
3963,64.0,1943-09-02,"['癸', '未', '庚', '申', '癸', '亥', '壬', '子']",44.0,癸,1964,甲辰,False,False,False,傷官,正官,False,False,False,False,False,比和,False,False,False,0
3971,38.0,1971-12-02,"['辛', '亥', '己', '亥', '辛', '酉', '戊', '子']",3.0,辛,2007,丁亥,False,False,False,七殺,傷官,False,False,False,False,False,比和,False,False,False,0
3975,31.0,1980-10-25,"['庚', '申', '丙', '戌', '辛', '未', '戊', '子']",3.0,辛,2008,戊子,False,False,False,正印,食神,False,False,False,False,False,日支生日干,False,False,False,0
3980,45.0,1964-06-10,"['甲', '辰', '庚', '午', '庚', '寅', '丙', '子']",18.0,庚,1991,辛未,False,False,False,劫財,正印,False,False,False,False,False,日干剋日支,False,False,False,0
3981,35.0,1975-05-11,"['乙', '卯', '辛', '巳', '丁', '巳', '庚', '子']",16.0,丁,1994,甲戌,False,False,False,正印,傷官,False,False,False,False,False,比和,False,False,False,0
3988,31.0,1971-09-20,"['辛', '亥', '丁', '酉', '戊', '申', '壬', '子']",5.0,戊,1997,丁丑,False,False,False,正印,劫財,False,False,False,False,False,日干生日支,False,False,False,0
3993,43.0,1963-04-15,"['癸', '卯', '丙', '辰', '戊', '子', '壬', '子']",16.0,戊,1999,己卯,False,False,False,劫財,正官,False,False,False,False,False,日干剋日支,False,False,False,0
3995,45.0,1962-02-26,"['壬', '寅', '壬', '寅', '乙', '未', '丙', '子']",14.0,乙,1993,癸酉,False,False,False,偏印,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
3996,38.0,1969-06-13,"['己', '酉', '庚', '午', '己', '未', '甲', '子']",6.0,己,2000,庚辰,False,False,False,傷官,劫財,False,False,False,False,False,比和,False,False,False,0
4003,21.0,1992-06-06,"['壬', '申', '丙', '午', '癸', '丑', '壬', '子']",2.0,癸,2011,辛卯,False,False,False,偏印,食神,False,False,False,False,False,日支剋日干,False,False,False,0
4004,38.0,1974-12-07,"['甲', '寅', '丙', '子', '壬', '午', '庚', '子']",9.0,壬,2004,甲申,False,False,False,食神,偏印,False,False,False,False,False,日干剋日支,False,False,False,0
4007,49.0,1962-11-25,"['壬', '寅', '辛', '亥', '丁', '卯', '庚', '子']",25.0,丁,1985,乙丑,False,False,False,偏印,食神,False,False,False,False,False,日支生日干,False,False,False,0
4010,52.0,1960-11-18,"['庚', '子', '丁', '亥', '庚', '戌', '丙', '子']",9.0,庚,2003,癸未,False,False,False,傷官,正印,False,False,False,False,False,日支生日干,False,False,False,0
4011,34.0,1979-02-18,"['己', '未', '丙', '寅', '丙', '辰', '戊', '子']",11.0,丙,2002,壬午,False,False,False,七殺,比肩,False,False,False,False,False,日干生日支,False,False,False,0
4015,34.0,1968-05-29,"['戊', '申', '丁', '巳', '己', '亥', '甲', '子']",14.0,己,1988,戊辰,False,False,False,劫財,劫財,False,False,False,False,False,日干剋日支,False,False,False,0
4027,32.0,1978-12-14,"['戊', '午', '甲', '子', '庚', '戌', '丙', '子']",2.0,庚,2008,戊子,False,False,False,偏印,傷官,False,False,False,False,False,日支生日干,False,False,False,0
4030,48.0,1952-08-11,"['壬', '辰', '戊', '申', '己', '丑', '甲', '子']",24.0,己,1976,丙辰,False,False,False,正印,劫財,False,False,False,False,False,比和,False,False,False,0
4031,33.0,1967-04-03,"['丁', '未', '癸', '卯', '丁', '酉', '庚', '子']",5.0,丁,1996,丙子,False,False,False,劫財,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
4036,44.0,1968-10-17,"['戊', '申', '壬', '戌', '庚', '申', '丙', '子']",18.0,庚,1990,庚午,False,False,False,比肩,七殺,False,False,False,False,False,比和,False,False,False,0
4041,48.0,1957-12-22,"['丁', '酉', '壬', '子', '戊', '辰', '壬', '子']",18.0,戊,1977,丁巳,False,False,False,正印,正印,False,False,False,False,False,比和,False,False,False,0
4049,40.0,1959-08-16,"['己', '亥', '壬', '申', '庚', '午', '丙', '子']",7.0,庚,1993,癸酉,False,False,False,傷官,劫財,False,False,False,False,False,日支剋日干,False,False,False,0
4050,38.0,1962-04-28,"['壬', '寅', '甲', '辰', '丙', '申', '戊', '子']",17.0,丙,1983,癸亥,False,False,False,正官,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
4056,53.0,1953-04-22,"['癸', '巳', '丙', '辰', '癸', '卯', '壬', '子']",32.0,癸,1973,癸丑,False,False,False,比肩,七殺,False,False,False,False,False,日干生日支,False,False,False,0
4057,53.0,1954-12-05,"['甲', '午', '乙', '亥', '乙', '未', '丙', '子']",22.0,乙,1986,丙寅,False,False,False,傷官,劫財,False,False,False,False,False,日干剋日支,False,False,False,0
4065,58.0,1955-09-19,"['乙', '未', '乙', '酉', '癸', '未', '壬', '子']",33.0,癸,1980,庚申,False,False,False,正印,正印,False,False,False,False,False,日支剋日干,False,False,False,0
4066,26.0,1974-08-15,"['甲', '寅', '壬', '申', '戊', '子', '壬', '子']",6.0,戊,1994,甲戌,False,False,False,七殺,比肩,False,False,False,False,False,日干剋日支,False,False,False,0
4068,50.0,1951-01-30,"['庚', '寅', '己', '丑', '庚', '午', '丙', '子']",27.0,庚,1973,癸丑,False,False,False,傷官,正印,False,False,False,False,False,日支剋日干,False,False,False,0
4071,52.0,1950-10-10,"['庚', '寅', '丙', '戌', '戊', '寅', '壬', '子']",23.0,戊,1979,己未,False,False,False,劫財,劫財,False,False,False,False,False,日支剋日干,False,False,False,0
4077,34.0,1978-06-04,"['戊', '午', '丁', '巳', '丁', '酉', '庚', '子']",5.0,丁,2007,丁亥,False,False,False,比肩,正官,False,False,False,False,False,日干剋日支,False,False,False,0
4078,45.0,1968-08-15,"['戊', '申', '庚', '申', '丁', '巳', '庚', '子']",13.0,丁,1996,丙子,False,False,False,劫財,七殺,False,False,False,False,False,比和,False,False,False,0
4079,38.0,1976-04-02,"['丙', '辰', '辛', '卯', '甲', '申', '甲', '子']",4.0,甲,2007,丁亥,False,False,False,傷官,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
4083,23.0,1977-11-18,"['丁', '巳', '辛', '亥', '己', '卯', '甲', '子']",4.0,己,1997,丁丑,False,False,False,偏印,比肩,False,False,False,False,False,日支剋日干,False,False,False,0
4091,50.0,1957-01-21,"['丙', '申', '辛', '丑', '癸', '巳', '壬', '子']",5.0,癸,2000,庚辰,False,False,False,正印,正官,False,False,False,False,False,日干剋日支,False,False,False,0
4092,55.0,1952-06-17,"['壬', '辰', '丙', '午', '甲', '午', '甲', '子']",21.0,甲,1980,庚申,False,False,False,七殺,七殺,False,False,False,False,False,日干生日支,False,False,False,0
4094,23.0,1982-06-22,"['壬', '戌', '丙', '午', '丙', '子', '戊', '子']",,丙,2003,癸未,False,False,False,正官,傷官,False,False,False,False,False,日支剋日干,False,False,False,0
4095,34.0,1974-03-13,"['甲', '寅', '丁', '卯', '癸', '丑', '壬', '子']",8.0,癸,1999,己卯,False,False,False,七殺,食神,False,False,False,False,False,日支剋日干,False,False,False,0
4098,23.0,1977-01-10,"['丙', '辰', '辛', '丑', '丁', '卯', '庚', '子']",4.0,丁,1996,丙子,False,False,False,劫財,七殺,False,False,False,False,False,日支生日干,False,False,False,0
4104,43.0,1964-04-03,"['甲', '辰', '丁', '卯', '壬', '午', '庚', '子']",3.0,壬,2004,甲申,False,False,False,食神,偏印,False,False,False,False,False,日干剋日支,False,False,False,0
4105,63.0,1944-03-25,"['甲', '申', '丁', '卯', '戊', '子', '壬', '子']",25.0,戊,1981,辛酉,False,False,False,傷官,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
4109,29.0,1971-03-31,"['辛', '亥', '辛', '卯', '乙', '卯', '丙', '子']",3.0,乙,1996,丙子,False,False,False,傷官,偏印,False,False,False,False,False,比和,False,False,False,0
4111,44.0,1956-11-12,"['丙', '申', '己', '亥', '癸', '未', '壬', '子']",19.0,癸,1982,壬戌,False,False,False,劫財,正官,False,False,False,False,False,日支剋日干,False,False,False,0
